Step,MG1_Cost(Euro),MG2_Cost(Euro),MG3_Cost(Euro),MG4_Cost(Euro),DG_Cost(Euro),Total_System_Cost(Euro),Network_Loss(MW)
23,-2.0863084375,-0.32030859375000015,0.0,-0.12302296875000021,-6.172321599999998,-8.701961599999999,0.08802290962256001
24,-2.2237024875,-0.01032655000000025,0.0,0.0,-5.327300012500001,-7.561329050000001,0.09370775286031713
25,-2.0584890625,-0.07613468749999996,0.0,0.0,-5.2938669,-7.4284906500000005,0.09836369636223784
26,-2.2999981875000004,-0.12373334999999985,0.0,0.0,-5.8728879562500005,-8.29661949375,0.10284984338887268
27,-2.20064265625,0.4375362375,0.0,0.0,-3.950524525,-5.71363094375,0.11083600313880265
28,-2.1621904499999998,-0.6706775999999999,-0.15740429999999989,0.0,-7.84946491875,-10.83973726875,0.11117551610807427
29,-2.0155003500000004,-0.84124665,-0.20726985000000006,0.0,-7.915376862499999,-10.979393712499999,0.11653018794406572
30,-2.1439815625000005,-1.0252096875,-0.2362229687500001,0.0,-8.30921069375,-11.7146249125,0.12175829156881844
31,-2.2929431250000003,-1.2801259375,-0.14057531250000002,0.0,-9.061292275,-12.77493665,0.12665401495015854
32,-2.507793275,-2.431206862500001,-0.7339812999999998,0.0,-13.527878812500001,-19.20086025,0.12775668728189513
33,-2.0892260937500007,-1.269302656250001,-0.6069064062499999,0.0,-9.675661781250003,-13.641096937500004,0.13932260443631864
34,-2.1544158000000007,-0.7717506000000011,-0.010695149999999744,-0.19370250000000003,-8.087290462500002,-11.217854512500004,0.1475581757843552
35,-2.2033505500000006,-0.8593753062499999,0.0,-0.12631556875000016,-8.735200425,-11.924241850000001,0.15360211725804127
36,-2.0920584375000004,-2.723830343750001,-1.9552021125000008,0.0,-18.546901143750006,-25.317992037500005,0.14942137284342452
37,-2.1545370000000004,-2.744542800000001,-2.1665821500000004,0.0,-18.2529600375,-25.318621987500002,0.15632524809714432
38,-2.20649875,-2.845110468750001,-2.1055781250000005,0.0,-17.46353711875,-24.6207244625,0.16334854973630306
39,-2.1060876000000004,-2.765009100000001,-1.3914759000000003,0.0,-16.17831255,-22.440885150000003,0.17088983350096681
40,-1.1273209937499997,-2.8395851750000003,-2.02571421875,-0.3666816687499999,-17.41895780625,-23.7782598625,0.1764810659696659
41,-1.5829351999999999,-2.714394375,-1.3905056000000002,-1.3501926625000003,-20.474262799999995,-27.512290637499994,0.17695468423943173
42,-1.9525759437500003,-2.8004273874999996,-0.6868316062499998,-1.6517340750000002,-19.424732512499993,-26.516301524999992,0.1825039023533565
43,0.0,-2.63162185,-0.7425263999999995,-1.5991258250000002,-14.467706399999997,-19.440980474999996,0.19541231416805477
44,-0.47245636874999986,-2.7560908625000007,-1.4849708500000003,-1.98451000625,-18.346772587500002,-25.044800675000005,0.19649131622020768
45,-2.02536195,-2.9778819000000007,-1.8875440499999998,-1.22899965,-21.652766799999995,-29.772554349999993,0.19964395496000978
46,-2.2599940500000004,-2.9136517500000005,-2.5023249000000005,-2.0784028500000002,-25.60523056875,-35.35960411875,0.19886299478212743
47,-2.59889546875,-2.8749292187500006,-3.336128906250001,-2.4370696875,-27.892617737499997,-39.13964101875,0.20093327240062536
48,-3.2178381625000005,-2.3795425875,-3.3792373874999995,-1.5665625625000001,-25.1414309,-35.6846116,0.2112352290102822
49,-3.3190959750000006,-0.34590367500000013,-3.2712086874999997,-1.5754063,-19.96955741875,-28.48117205625,0.22561607112242402
50,-2.7487428125000006,-1.5721801562500002,-3.0790315625000004,-1.4459484375000005,-21.584003243749997,-30.4299062125,0.22434440927710586
51,-1.9566577875000004,-2.4160469125,-3.2610111625,-1.6074478875000002,-21.681191875,-30.922355625,0.22581311813869237
52,-2.82844296875,-0.6039137500000002,-1.8661010937500007,-0.9311418749999999,-15.449407225,-21.6790069125,0.2401247996920809
53,-2.7448284,-0.8638340999999998,-1.5526876500000004,-0.8610606,-15.80882821875,-21.83123896875,0.24099517549182897
54,-2.50062310625,-0.8178571437499998,-1.45797575,-0.8817471187499998,-15.744565199999998,-21.40276831875,0.24278430682218116
55,-1.3192630000000003,-0.8282664500000003,-1.5938018250000006,-0.8477128,-13.3499464,-17.938990475,0.24752689911330356
56,-1.1498933375000002,-0.19701828749999978,-1.4583641625000001,-0.71555688125,-9.64401991875,-13.1648525875,0.254599158406029
57,-2.0598166875000006,-0.192451325,-1.1750794000000002,-0.5983976625,-11.711258400000002,-15.737003475000002,0.2510732300223162
58,-2.0252170125000006,-0.2206472124999998,0.0,-0.7016040625000001,-8.5744532,-11.521921487500002,0.2521646408236341
59,-1.6060739000000008,-0.12334483124999987,0.0,-0.7284534125000002,-6.73243239375,-9.190304537500001,0.2535414055073015
60,-0.5665818124999997,-0.22028118749999998,0.0,-0.5658167625000001,-3.9350683999999996,-5.2877481625,0.25584794166244873
61,0.0,0.5240355000000001,2.5476149999999995,0.16782400000000014,-0.46148243750000006,2.7779920624999996,0.26740396891667667
62,-0.5348346937500001,0.0,0.0,0.0,-1.6554407187500004,-2.1902754125000006,0.25499379424652235
63,-1.2488025000000003,0.2658239000000001,0.0,-0.3459790125,-3.5760688,-4.9050264125,0.24852098616165078
64,-2.07818225,1.0543381875000002,0.0,-0.82390729375,-8.0753796,-9.923130956249999,0.23596971435395409
65,-1.8857914187500004,0.0,0.0,-0.65976290625,-6.972605325,-9.518159650000001,0.23301605133000247
66,0.0,0.0,0.0,-0.5600358000000001,-1.4467591499999997,-2.0067949499999997,0.2361991637340975
67,-1.8044662500000004,1.3220683124999997,0.0,-0.5954229687499998,-5.855729693749998,-6.9335505999999985,0.2239600117642198
68,-1.6594058,0.3941368749999999,-0.19996031249999932,-0.8695014249999999,-5.114975999999999,-7.449706662499998,0.22005912977048808
69,-1.7931912374999999,0.5970234624999998,0.0,0.0,-2.29034298125,-3.48651075625,0.21961918464832497
70,0.0,0.0,0.0,0.0,-0.0,0.0,0.21486080733991827
71,-1.8112592187499998,1.6041819937499997,0.0,0.4516823687500004,-0.55376509375,-0.3091599499999998,0.2164440483122278
72,-1.7265449499999996,1.2269851875,1.546501875,0.0,-3.9843344999999992,-2.937392387499999,0.19556733317810887
73,-1.5412184125000001,0.6575968750000002,0.0,2.9224396875,-1.58386725,0.45495090000000005,0.19345346984853684
74,0.0,0.8243013749999999,0.0,0.0,-0.0,0.8243013749999999,0.18699010379055078
75,0.5002453750000001,0.8344572500000003,1.3254583125000006,0.0,-0.7754107875,1.8847501500000006,0.18713885889255014
76,-0.9004274999999997,1.6065396562499994,0.0,0.0,-0.6176880937499999,0.08842406249999979,0.18039838497482064
77,0.0,0.0,0.93804389375,0.0,-0.6218536562499999,0.3161902375000001,0.16754184961917284
78,-1.0731862374999999,1.4917633750000001,0.7284907500000003,0.6665169375000006,-0.57487065,1.238714175000001,0.16422556693774001
79,-1.5135011125,1.3167738750000002,0.0,0.0,-3.4926948749999998,-3.6894221124999995,0.14736550562955636
80,-0.42289048749999975,1.1266192500000003,0.0,0.0,-0.6153956625000003,0.08833310000000028,0.1499124994822425
81,0.0,0.64079934375,0.0,0.0,-0.5436314062500001,0.09716793749999997,0.14179879291241182
82,-0.8555004249999998,0.75947075,0.0,0.0,-0.1318115500000001,-0.22784122499999993,0.1335027512031763
83,0.0,0.0,1.352440875,1.3444008125000004,-0.7287896875000002,1.9680520000000004,0.13223106842293578
84,-0.6685967187500004,0.8668679937499998,1.5305572500000004,0.0,-0.46940381249999985,1.2594247125,0.12244636113644525
85,-1.6345293,1.1974805624999998,0.24596291250000002,0.0,-3.375328437500001,-3.5664142625000013,0.11020736600594051
86,-1.4935254125000001,0.6557186875,0.6050094374999998,0.0,-1.660944600000001,-1.8937418875000014,0.10820466511739221
87,-1.3725300875000002,0.0,0.0,0.0,-3.9928148000000014,-5.365344887500002,0.09976037280226854
88,0.0,0.4214900624999998,0.14679421874999998,0.0,-0.45077123749999987,0.11751304374999988,0.10134571563456822
89,0.0,0.672031125,0.05906801249999989,-0.19328045625000012,-0.328989375000001,0.20882930624999874,0.09341753241212108
90,-1.340219625,0.0,0.10768443749999985,-0.1569727499999999,-4.9407348375,-6.330242775,0.08559971101714767
91,0.0,0.292488875,0.09684333749999983,-0.49772244375000013,-0.08627587499999963,-0.19466610624999992,0.08600880978428786
92,-1.8431758125000002,0.8093966249999999,0.0,-0.6483687375000001,-7.4746336499999995,-9.156781575,0.07592364867719559
93,0.0,0.2715354374999999,0.0,0.0,-0.39825197499999987,-0.12671653749999995,0.08032534503854083
94,-1.8607738875,0.0,0.19664059999999997,0.0,-4.6265979999999995,-6.2907312875,0.07211649595850163
