Step,MG1_Cost(Euro),MG2_Cost(Euro),MG3_Cost(Euro),MG4_Cost(Euro),DG_Cost(Euro),Total_System_Cost(Euro),Network_Loss(MW)
13,-1.2488818874999998,-0.8244651999999999,0.11163913125000008,-0.27234886250000007,-5.144943206249999,-7.379000024999998,0.06054262995344319
14,-1.8281685499999998,-0.920313225,0.13843008125000006,-0.3981973125,-6.938159825,-9.94640883125,0.06054289903008976
15,-1.7154210124999996,-0.6193053750000002,0.07223096250000006,-0.29447275000000017,-6.020833174999999,-8.57780135,0.06338723483663403
16,-1.7920815624999995,-0.70079765625,0.16118808750000005,-0.3483210937500001,-6.4909733625,-9.170985587499999,0.06482958861202749
17,-1.7854745999999997,-0.6803379375,0.15777997500000004,-0.4182618375000001,-6.4036200375,-9.1299144375,0.06725907625193628
18,-2.0161368499999996,-0.630836375,0.04796741250000009,-0.3794945375,-7.051740499999998,-10.030240849999998,0.06948856915300591
19,-1.8466040125,-0.6731999625000002,0.10486226875000002,-0.30531442500000017,-6.456871968750002,-9.177128100000003,0.07283646532287072
20,-2.189711875,-0.601714425,0.08288371250000001,-0.49010357499999996,-7.6442420250000005,-10.8428881875,0.07504237041160818
21,-2.1766675124999995,-0.6845359625000002,0.1355701125000001,-0.5507281000000002,-7.764965774999999,-11.0413272375,0.07819537129727529
22,-1.9576174999999996,-0.35683546874999994,0.05107360000000006,-0.36412640625000003,-6.652868799999999,-9.280374575,0.08347905365228854
23,-2.169760775,-0.3331209375000001,0.07977519999999998,-0.1279438875000002,-6.156777600000002,-8.707828000000003,0.08816914835092426
24,-2.2237024875,-0.01032655000000025,0.09776109375000004,0.0,-5.161441187500001,-7.297709131250002,0.09390445415859124
25,-2.0584890625,-0.07613468749999996,0.1332226875000001,0.0,-5.0073568875,-7.008757950000001,0.09865859320235537
26,-2.12307525,-0.11421539999999986,0.11176156250000009,0.0,-5.6256733500000005,-7.7512024375,0.10310307829896928
27,-2.20064265625,0.34030596249999995,0.12030173750000007,0.0,-3.6382603124999995,-5.37829526875,0.11111733751865147
28,-2.1621904499999998,-0.6706775999999999,0.0,0.0,-7.67235096875,-10.50521901875,0.11139226236587196
29,-2.01550035,-0.8412466499999999,0.0,0.0,-7.7370231249999994,-10.593770124999999,0.116822742007001
30,-2.0582223,-0.9842012999999998,0.0,0.0,-8.23989725,-11.282320850000001,0.12208611489861138
31,-2.292943125,-1.2801259374999998,0.0,0.0,-9.2899795625,-12.863048625,0.12685381307250357
32,-2.507793275,-2.431206862500001,0.0,0.0,-12.157538800000003,-17.096538937500004,0.12876837187654191
33,-2.1727951375000005,-1.3200747625000009,0.0,0.0,-8.597833600000001,-12.090703500000004,0.1402242809658874
34,-2.33395045,-0.836063150000001,0.0,-0.209844375,-8.449644937500004,-11.829502912500004,0.14757528241571594
35,-2.3949462500000003,-0.9341035937499997,0.6656915125000005,-0.13729953125000016,-6.012902362499998,-8.813560224999998,0.1554974694028211
36,-2.364935625,-3.0791125625,1.2434497875801754e-16,0.0,-13.819506937500002,-19.263555125000003,0.15269852655305388
37,-2.244309375,-2.8588987500000003,-2.220446049250313e-16,0.0,-13.472469450000002,-18.575677575,0.1598812445895012
38,-2.2064987499999997,-2.8451104687500006,0.0,1.0540965750000002,-8.3669359125,-12.36444855625,0.17524041136078022
39,-2.1060876,-2.7650091000000003,-1.3914759,0.0,-16.961134125,-23.223706725,0.17088983350096681
40,-1.1273209937499995,-2.839585175,-2.0428103653102879e-16,-0.3666816687499998,-12.2470960625,-16.5806839,0.18018218532918037
41,-1.5829351999999994,-2.714394374999999,0.0,-1.3501926624999998,-16.68586115625,-22.333383393749997,0.17965284776791599
42,-1.9525759437499997,-2.800427387499999,0.0,-1.6517340749999998,-17.821877999999998,-24.226615406249998,0.18381031459585417
43,0.03689399999999949,-2.8708601999999996,0.0,-1.7445009,-12.307629600000002,-16.886096700000003,0.19693004013150145
44,-0.49299794999999974,-2.8759209,-1.5495348,-2.07079305,-18.637991200000002,-25.6272379,0.19649131622020768
45,-2.1097520312499998,-3.1019603125,0.0,-1.2802079687499996,-16.3596391875,-22.8515595,0.20320565447581662
46,-2.4483268875,-3.1564560625,-2.710851975,-2.3092638912203257e-16,-19.829590975,-28.1452259,0.20949930819552914
47,-2.59889546875,-2.8749292187500006,1.6875389974302385e-16,-2.4370696875,-19.302582275,-27.21347665,0.20698194313976004
48,-3.2178381625000005,-2.3795425875,-3.3792373874999995,-1.5665625625000001,-24.330417,-34.873597700000005,0.2112352290102822
49,-3.3190959750000006,-0.34590367500000013,-1.1546319456101628e-16,-1.5754063,-12.093244500000003,-17.333650450000004,0.23155681284921853
50,-2.8586925250000004,-1.6350673624999998,-3.2021928249999996,-1.5037863750000002,-21.58400324375,-30.783742331250004,0.22434440927710586
51,-1.8814017187500003,-2.32312203125,0.0,-1.5456229687500003,-14.03035799375,-19.7805047125,0.23179712771977945
52,-2.9415806875,-0.6280703000000003,-1.9407451375000007,-0.9683875499999999,-15.200223237500001,-21.6790069125,0.2401247996920809
53,-2.85919625,-0.8998271874999999,-1.6173829687500005,-0.896938125,-15.30696065625,-21.580305187500002,0.24099517549182897
54,-2.8267913375,-0.9245341625,-1.6481465000000002,-0.9967576124999998,-15.00653870625,-21.40276831875,0.24278430682218116
55,-1.5591290000000002,-0.9788603500000003,-1.8835839750000005,-1.0018424,-12.932760575000001,-18.3561763,0.24752689911330356
56,-1.2498840625,-0.21415031249999972,-1.5851784374999998,-0.7777792187499999,-9.4909402375,-13.317932268749999,0.254599158406029
57,-2.3407007812500003,-0.21869468749999998,-1.3353175000000002,-0.67999734375,-11.162293162500003,-15.737003475000003,0.2510732300223162
58,-2.3934382875000004,0.0,0.008197249999999911,-0.8291684375,-7.412193000000002,-10.626602475000002,0.25369774768930475
59,-1.8155618000000007,-0.13943328749999984,1.3438398749999998,-0.8234690750000001,-2.380320750000002,-3.8149450375000025,0.2570163220997523
60,-0.6695966874999996,-0.26033231249999994,2.1256807500000003,-0.6686925375000001,-3.689126624999999,-3.1620674124999986,0.25584794166244873
61,0.03602062499999992,0.0,0.0,0.20978000000000013,-0.2727140000000002,-0.026913375000000128,0.26227035726550163
62,-0.6621762875000001,0.36226250000000015,1.625148875,0.0,-0.8184135000000001,0.5068215875,0.26197267234824134
63,-1.4758575,0.0,1.4361315000000001,-0.4088842875,-0.04100962500000023,-0.48961991250000014,0.2496771253706899
64,-2.3492494999999995,0.0,0.0,-0.9313734625,-7.5706683749999995,-10.8512913375,0.23596971435395409
65,-2.1317642125000003,2.0981522500000005,0.0,-0.7458189374999998,-0.34611974999999906,-1.1255506499999988,0.2489192614194689
66,-1.6598580375000003,0.0,0.10451487499999992,-0.60670545,-4.9169865,-7.079035112500001,0.23052760136406794
67,-1.8766449,0.0,0.0,-0.6192398874999997,-5.759734124999999,-8.255618912499997,0.2239600117642198
68,-1.6594058,0.5912053124999997,-0.19996031249999932,-0.8695014249999999,-6.297386624999998,-8.435048849999998,0.21730668572010153
69,-1.7931912374999999,0.6284457499999999,0.238465875,0.0,-1.53739875,-2.4636783624999996,0.2201762342142225
70,-1.5158354249999997,1.40293075,0.0,0.0,-0.30797455,-0.4208792249999998,0.2195387014288133
71,-1.8837095874999998,0.0,1.4096225000000002,0.0,-0.11815462499999896,-0.5922417124999986,0.20509521195257047
72,-1.7265449499999996,0.0,0.0,0.0,-3.9843344999999992,-5.710879449999998,0.19556733317810887
73,-1.5412184125000001,0.0,0.3407172499999998,0.0,-2.534506125000001,-3.735007287500001,0.1899524772544186
74,0.0,0.54953425,0.4096247500000001,0.0,-0.6627477,0.29641130000000004,0.19139360865835284
75,0.5002453750000001,0.8344572500000003,0.8836388750000005,0.11532149999999995,-1.0750989000000002,1.2585641000000003,0.18969962035951266
76,-0.9364445999999997,0.0,0.0,0.0,-2.1610259999999997,-3.0974705999999994,0.1698490588762943
77,0.0,0.0,0.0,1.1368370937500005,-0.7340011875000001,0.40283590625000043,0.1720970888087921
78,-1.0731862374999999,1.4917633750000001,0.4856605000000002,0.0,-0.7205688000000002,0.1836688375000003,0.16519164234740685
79,-1.5135011125,0.8778492500000002,0.14244349999999992,0.0,-0.43181662499999923,-0.925024987499999,0.15257074293841158
80,-0.42289048749999975,0.0,0.19459099999999996,0.738832124999999,-0.3921281249999995,0.11840451249999973,0.1439819953288743
81,-0.8513196249999997,0.674525625,0.21550049999999993,0.33510562499999963,-0.3057143375000002,0.06809778749999967,0.1399053983708877
82,-0.8555004249999998,0.0,0.2476541250000002,0.8389812500000002,-0.23517520000000042,-0.004040249999999801,0.1335299679060445
83,-0.3469522874999995,0.0,0.9016272500000002,1.4151587500000007,-0.9899698875000003,0.9798638250000011,0.1329426502722318
84,0.0,0.8668679937499998,0.0,0.0,-0.6487477874999998,0.21812020624999995,0.12418598707407144
85,0.0,0.0,0.24596291250000002,0.6558746625000001,-0.675612525,0.22622505000000015,0.11759003546052585
86,-1.6883330750000005,0.0,0.3428386812499999,0.48403048124999987,-1.0266810750000017,-1.8881449875000025,0.10768096172854255
87,-1.5596932812500004,0.6054900999999998,0.2757114000000001,0.431856,-0.47339181249999995,-0.7200275937500004,0.10593732335813497
88,-1.5999757812500004,0.44958939999999986,0.1565805,0.18606712499999975,-1.6712584000000015,-2.4789971562500024,0.09766895343320839
89,0.0,0.3360155624999999,0.06328715624999987,0.0,-0.5347210874999999,-0.13541836875000013,0.09606659999281188
90,-1.67527453125,0.3131526999999999,0.10768443749999985,0.0,-2.946433462500001,-4.200870856250001,0.08801558397513345
91,-1.9954844000000005,0.3133809375,0.0,0.0,-3.630726937500001,-5.312830400000001,0.08350614301043349
92,0.0,0.0,0.09358124999999995,0.0,-0.17379374999999989,-0.08021249999999994,0.0824108953708491
93,0.0,0.5430708749999997,0.2878313375000001,-0.8415644250000002,-0.7793597624999999,-0.7900219750000003,0.07722122475352543
94,0.0,0.38944874999999973,0.17206052499999994,-0.7272565625,-1.0349703375000003,-1.2007176250000007,0.0743218227115787
