Step,MG1_Cost(Euro),MG2_Cost(Euro),MG3_Cost(Euro),MG4_Cost(Euro),DG_Cost(Euro),Total_System_Cost(Euro),Network_Loss(MW)
50,-2.8586925250000004,-1.6350673624999998,-3.2021928249999996,-1.5037863750000002,-23.3531838375,-32.552922925000004,0.22434440927710586
51,-1.9566577875000004,-2.4160469125,0.0,-1.6074478875000002,-15.1803873375,-21.160539925000002,0.23179712771977945
52,-2.9415806875,-0.6280703000000003,-1.9407451375000007,-0.9683875499999999,-16.446143175,-22.92492685,0.2401247996920809
53,-2.9735641000000004,-0.935820275,0.0,-0.9328156500000001,-12.291738525,-17.13393855,0.24418939829147623
54,-2.8267913375,-0.9245341625,-1.6481465000000002,-0.9967576124999998,-16.2365828625,-22.632812475,0.24278430682218116
55,-1.5591290000000002,-0.9788603500000003,-1.8835839750000005,-1.0018424,-13.767132225000001,-19.190547950000003,0.24752689911330356
56,-1.299879425,-0.22271632499999972,-1.1546319456101628e-16,-0.8088903874999999,-5.9183878875,-8.249874025,0.2577912318560445
57,-2.4343288125000004,-0.227442475,0.0,-0.7071972375,-8.551997025,-11.920965550000002,0.2537536418802889
58,-2.3934382875000004,-0.26076488749999976,0.005738074999999939,-0.8291684375,-8.815353937500001,-12.292987475,0.25218545481887156
59,-1.8155618000000007,-0.13943328749999984,0.0,-0.8234690750000001,-7.053024412500001,-9.831488575000002,0.2535414055073015
60,-0.6695966874999996,-0.26033231249999994,2.1256807500000003,-0.6686925375000001,-4.0580392875,-3.530980074999999,0.25584794166244873
61,0.03602062499999992,0.0,0.0,0.0,-0.0,0.03602062499999992,0.260791397089036
62,-0.6621762875000001,0.2535837500000001,2.4377233124999997,0.0,-0.4854427875,1.5436879874999996,0.2577666687831818
63,-1.4758575,0.0,2.1541972499999997,-0.4088842875,-4.7843445375,-4.514889075,0.24603163816675203
64,-2.3492494999999995,0.49202448750000016,0.0,-0.9313734625,-6.008191199999998,-8.796789674999998,0.24115887540338216
65,-2.1317642125000003,0.0,0.27848344999999997,-0.7458189374999998,-5.9917836,-8.5908833,0.2339874623086766
66,-1.6598580375000003,1.4728387625000001,0.15677231249999987,-0.60670545,-0.4687084999999999,-1.1056609125,0.24611534204709806
67,-1.8766449,0.6169652124999999,0.0,0.0,-1.8552406125000003,-3.1149203000000005,0.23338542096911852
68,-1.6594058,0.0,0.0,-0.8695014249999999,-6.419533724999999,-8.948440949999998,0.21766602073172203
69,-1.7931912374999999,0.43991202499999993,0.0,0.6182289375000006,-2.4780760125,-3.2131262874999993,0.21961918464832497
70,-1.5158354249999997,0.9820515249999999,1.2471406875000004,0.0,-0.30797455,0.40538223750000063,0.2195387014288133
71,-1.8837095874999998,1.1820288374999999,2.1144337500000003,0.0,-0.31148682499999975,1.1012661750000006,0.21348660545301484
72,-1.7265449499999996,0.5725930875,0.721700875,0.0,-0.5312639625000001,-0.9635149499999996,0.20328877927965858
73,-1.5412184125000001,0.0,0.23850207499999987,1.3638051875000001,-0.7060373249999998,-0.6449484749999999,0.20168251054876415
74,0.28428434999999963,0.0,0.0,0.0,-0.49683614999999987,-0.21255180000000023,0.18866366840952842
75,0.0,0.5841200750000002,0.0,0.0,-0.6253371750000001,-0.041217099999999895,0.18508167529920985
76,-0.9364445999999997,0.0,2.2481932500000004,0.0,-2.3771285999999994,-1.0653799499999987,0.1698490588762943
77,-0.5091282624999997,1.1506411000000003,1.4811219374999998,1.7950059375000007,-0.7506407625000002,3.1669999500000006,0.174082076823305
78,-1.0731862374999999,1.0442343625000001,0.7284907500000003,0.0,-0.57487065,0.12466822500000052,0.16422556693774001
79,-1.5135011125,0.6144944750000002,0.09971044999999994,0.0,-0.47499828749999917,-1.2742944749999991,0.15257074293841158
80,-0.42289048749999975,0.0,0.1362137,0.34478832499999956,-0.47039898749999937,-0.41228744999999956,0.14644519466221567
81,-0.8513196249999997,0.4721679375,0.0,0.0,-0.02556368750000032,-0.404715375,0.13951045933509387
82,-0.8555004249999998,0.531629525,0.2476541250000002,0.0,-0.1318115500000001,-0.20802832499999965,0.1335027512031763
83,-0.3469522874999995,0.5670734125000003,0.0,0.0,-0.5379655500000002,-0.31784442499999943,0.1288259778944839
84,-0.6953405875000004,0.6387448374999999,1.5305572500000004,0.0,-0.48828457499999983,0.9856769250000001,0.12244636113644525
85,-1.7707400750000004,0.5588242625,0.19130448750000004,0.0,-0.958634325000001,-1.9792456500000015,0.11399937230012755
86,-1.6883330750000005,0.5400036250000001,0.6050094374999998,0.0,-1.740037200000001,-2.2833572125000017,0.10820466511739221
87,-1.6220810125000005,0.5298038374999999,0.24124747500000016,0.0,-0.48263407500000094,-1.333663775000001,0.1037049468957954
88,-1.6639748125000005,0.39339072499999994,0.2935884375,0.0,-2.3693797875000016,-3.346375437500002,0.09737023973046662
89,-1.6109029625,0.31361452500000003,0.05906801249999989,0.0,-2.3322832500000006,-3.5705036750000008,0.09260946050699108
90,-1.7422855125,0.3131526999999999,0.10768443749999985,-0.2040645749999999,-3.4644435375000002,-4.989956487500001,0.08742972366664092
91,-1.9954844000000005,0.292488875,0.20752143749999963,-0.6162277875000001,-5.250854812500001,-7.3625566875000015,0.08180010823621997
92,-2.1782986875,0.0,0.20053124999999986,-0.7662539625000001,-7.4746336499999995,-10.218655049999999,0.07592364867719559
93,-2.1304452,0.2534330749999999,0.0,-0.8415644250000002,-6.349576200000001,-9.068152750000001,0.07400162670493932
94,-2.1990964125,0.1817427499999999,0.36870112499999985,-0.7272565625,-6.571647225,-8.947556325,0.07088290959988003
95,-0.10973933750000006,-0.18381220000000004,0.16536649999999994,-0.08634908750000007,-0.3603918125000005,-0.5749259375000007,0.07007890767878827
