Step,MG1_Cost(Euro),MG2_Cost(Euro),MG3_Cost(Euro),MG4_Cost(Euro),DG_Cost(Euro),Total_System_Cost(Euro),Network_Loss(MW)
0,-0.10551859375000006,-0.17674250000000002,0.16536649999999994,-0.08302796875000007,-0.3603918125000005,-0.5603143750000007,0.07007890767878827
1,-0.19711514999999968,0.0,0.1566372375,-0.18175605000000009,-0.4392223374999994,-0.6614562999999991,0.06801488361836117
2,-0.21371355625,-0.27795888125000007,0.14980708124999995,-0.10057468749999986,-1.0670747062500001,-1.5095147500000001,0.0655227985211577
3,-0.12937215000000016,-0.2849719499999998,0.0,-0.20135415000000004,-1.6418620000000002,-2.25756025,0.06372693190886278
4,-0.7975456499999997,-0.4372987499999999,0.17911061874999998,-0.3659931,-3.538435556249999,-4.960162437499999,0.06067748989332713
5,-0.6694972249999996,-0.35403396875,0.0,-0.22189738750000002,-3.4655404,-4.71096898125,0.06018667258667706
6,-0.5909135562499996,-0.4263244062499998,0.08106513749999993,-0.30078034375,-3.309806193749999,-4.546759362499999,0.059365664860193984
7,-0.4199232187499998,-0.40222831249999974,0.06372152500000001,-0.30646752499999996,-2.855290331249999,-3.920187862499999,0.05931352194937984
8,0.2577195,-0.49826880000000007,0.12781338750000001,-0.19665524999999995,-0.46727385000000016,-0.7766650125000001,0.06078437213705676
9,0.40448731875000016,-0.6939178125000002,0.0,-0.2740332812499999,-1.0631834875,-1.6266472625,0.060433514277032585
10,-0.2911693500000001,-0.6504222000000001,0.045698737500000045,-0.27130575000000007,-2.975911262500001,-4.143109825000001,0.059455914539940445
11,-1.4499759187499999,-0.4306261250000001,0.030547831249999997,-0.3329216937500001,-5.949923568750002,-8.132899475000002,0.05826463094457993
12,-1.6190122624999996,-0.6247778937499997,0.29427768750000033,-0.23220685000000008,-6.8897308,-9.071450118749999,0.058560874648294986
13,-1.1047801312499996,-0.7293345999999998,0.0,-0.24092399375000004,-5.6838017249999995,-7.758840449999999,0.060399904918018846
14,-1.6172260249999997,-0.8141232374999999,0.21857381250000008,-0.35225146874999996,-7.7456716000000005,-10.31069851875,0.060364891542108376
15,-1.5174878187499994,-0.5478470625,0.06821813125000006,-0.2604951250000001,-6.117943387499999,-8.375555262499997,0.06338723483663403
16,-1.7203982999999994,-0.6727657499999999,0.14327830000000003,-0.33438825000000005,-6.7003596000000005,-9.2846336,0.06482958861202749
17,-1.6481303999999994,-0.62800425,0.0,-0.3860878500000001,-7.09926,-9.7614825,0.06702046961445662
18,-1.8610493999999995,-0.5823105000000001,0.045302556250000084,-0.35030265,-7.165478249999999,-9.913838243749998,0.06948856915300591
19,-1.77558078125,-0.6473076562500002,0.10486226875000002,-0.29357156250000016,-6.456871968750002,-9.068469700000001,0.07283646532287072
20,-2.189711875,-0.601714425,0.0,-0.49010357499999996,-7.825186624999999,-11.1067165,0.07490982252072136
21,-2.0929495312499995,-0.6582076562500001,0.23924137500000014,-0.5295462500000001,-8.2673726625,-11.308834724999999,0.07797351312503242
22,-1.9576174999999996,-0.35683546874999994,0.0,-0.36412640625000003,-6.7500200249999995,-9.4285994,0.08338786227807557
23,-2.0028560999999994,-0.3074962500000001,0.0,-0.11810205000000017,-6.475878399999999,-8.904332799999999,0.08802290962256001
24,-1.9671214312499998,-0.00913502500000022,0.1955221875000001,0.009611437499999907,-5.543423031250002,-7.314545862500003,0.09375772671425774
25,-1.8938099375,-0.07004391249999996,0.0,0.05892949999999994,-5.357596200000001,-7.2625205500000005,0.09870164565963066
26,-2.03461378125,-0.10945642499999986,0.0,0.1424432625000001,-5.48103105,-7.48265799375,0.10368993035947038
27,-2.0245912437499998,0.0,0.12889471875000008,0.2273406562500001,-4.17798428125,-5.84634015,0.11014090628993783
28,-1.9820079124999996,-0.6147877999999999,-0.14428727499999988,0.4508176749999999,-6.097965637500001,-8.38823095,0.11399128764339614
29,-1.8475419874999999,-0.7711427624999998,-0.1899973625,0.446357975,-6.3217873125,-8.68411145,0.11939491387370035
30,-1.8867037749999997,-0.9021845249999998,-0.20787621250000002,0.19973099999999996,-8.0487045375,-10.845738050000001,0.12306391626660798
31,-2.0177899499999996,-1.1265108249999998,-0.12370627499999998,0.386744225,-7.980798374999999,-10.8620612,0.12925615864268625
32,-2.1219789249999996,-2.0571750375000004,-0.6210610999999998,0.6685540750000001,-11.248890262500002,-15.38055125,0.13234999645229467
33,-1.8385189625,-1.1169863375000004,-0.5340776374999998,0.07881282499999993,-10.097202637500002,-13.507972750000002,0.13987807741171024
34,-1.9748811499999999,-0.7074380500000007,-0.009803887499999763,-0.17756062499999997,-8.609051137500003,-11.478734850000004,0.1475581757843552
35,-2.1075527,-0.8220111624999997,0.0,-0.12082358750000013,-9.15116235,-12.201549799999999,0.15360211725804127
36,-2.001099375,-2.6054029375,-1.8701933250000002,0.23865065000000016,-18.305019562500007,-24.543064550000008,0.15120403954008726
37,-1.9749922499999997,-2.5158309,-1.9860336374999996,1.5124916625000004,-12.300252524999998,-17.264617649999998,0.16830491649041981
