Step,MG1_Cost(Euro),MG2_Cost(Euro),MG3_Cost(Euro),MG4_Cost(Euro),DG_Cost(Euro),Total_System_Cost(Euro),Network_Loss(MW)
64,-2.25889375,0.6677475187500004,0.0,-0.8955514062500002,-5.553025199999998,-8.039722837499998,0.24115887540338216
65,-2.1317642125000003,1.888337025000001,0.0,0.0,-0.5125000875000001,-0.7559272749999995,0.2527923358995361
66,-1.5960173437500003,1.7884470687500005,0.0,-0.5833706249999999,-0.4506812499999999,-0.8416221499999996,0.24611534204709806
67,-1.7322875999999998,0.7051031,0.0,-0.5716060499999996,-3.3233039999999994,-4.922094549999999,0.23029077762495276
68,-1.4679359,0.33501634374999995,-0.17688796874999943,-0.7691743375000001,-5.370724799999998,-7.449706662499997,0.22005912977048808
69,-1.5173156625,0.5027566,0.35769881249999996,0.0,-2.4029827999999998,-3.0598430499999996,0.21961918464832497
70,-1.2826299749999999,1.1223446000000001,0.0,0.0,-0.26059385000000007,-0.4208792249999998,0.2195387014288133
71,-1.52145774375,1.26645946875,1.0572168750000004,0.0,-0.4574613875,0.34475721250000024,0.21675372797378983
72,-1.3281114999999997,0.5725930875,0.0,0.0,-1.683400537499999,-2.438918949999999,0.2009681480012301
73,-1.2448302562500002,0.49319765625000017,0.5110758749999996,2.9224396875,-1.7158561874999998,0.9660267749999998,0.19345346984853684
74,0.0,0.4121506875,0.0,0.0,-0.40247671250000006,0.009673974999999946,0.19050795391493813
75,0.7503680625000001,0.6675658000000003,0.0,0.0,-0.4584457250000001,0.9594881375000004,0.18508167529920985
76,-0.7923761999999999,1.3528755,0.0,0.0,-0.4720752375,0.08842406250000001,0.18039838497482064
77,-0.4503826937499998,1.3972070500000005,0.0,0.0,-0.5628203812500003,0.3840039750000004,0.174082076823305
78,-0.99063345,1.3425870375000004,0.0,0.3999101625000005,-0.5971160250000003,0.15474772500000067,0.166595122863689
79,-1.33886636875,0.7461718625000003,0.12107697499999995,0.6328971437500004,-0.46509690000000026,-0.3038172874999996,0.1564168595936106
80,-0.3903604499999998,1.0139573250000005,0.1751319,0.0,-0.5741819750000002,0.2245468000000005,0.15028025355989824
81,-0.7530904374999998,0.5733467812500002,0.18317542499999998,0.0,-0.27043960625000024,-0.2670078374999999,0.1399053983708877
82,-0.7896926999999999,0.0,0.14859247500000017,1.2584718750000001,-1.528220949999999,-0.9108492999999986,0.12983896176814277
83,-0.30691933124999965,0.0,0.7663831625000003,1.2028849375000008,-0.6824849437500007,0.9798638250000007,0.1329426502722318
84,-0.6418528500000005,0.8212433625000001,0.0,0.0,-0.45052305,-0.2711325375000004,0.12244636113644525
85,-1.7026346875000007,0.7584043562500001,0.0,0.6923121437500004,-0.2062028124999999,-0.45812100000000006,0.11673615125048183
86,-1.5584613000000007,0.6942903750000002,0.0,0.0,-1.6345804000000008,-2.4987513250000015,0.10820466511739221
87,0.0,0.6433332312500001,0.2929433625000002,0.8097300000000002,-0.5402252812500002,1.2057813125,0.10740922259199677
88,-1.5359767500000008,0.4495894,0.0,0.18606712499999975,-2.297580400000001,-3.197900625000002,0.09737023973046662
89,-1.42502954375,0.3808176375000001,0.12657431249999976,-0.2116881187500002,-3.0719178000000005,-4.201243512500001,0.0917784452031808
90,-1.6082635500000002,0.3578887999999999,0.10768443749999985,-0.18836729999999993,-3.3594604,-4.6905180125,0.08742972366664092
91,-1.7652362000000006,0.3551650625,0.20752143749999963,0.0,-3.519012262500001,-4.721561962500002,0.08350614301043349
92,-1.8431758125000002,0.4316782,0.10694999999999995,-0.6483687375000001,-5.0936168,-7.046533150000001,0.07818689832995865
93,-1.7207442000000002,0.5430708749999997,0.0,0.0,-5.326113,-6.503786325000001,0.0748397351330006
94,-1.77619325625,0.0,0.18435056249999995,-0.58739953125,-6.51703,-8.696272225000001,0.0702591949936877
