timestamp,action,reward,battery_soc,diesel_power,battery_power,grid_power,load_shedding,renewable_curtailment,fuel_level,power_balance_error,total_generation,total_consumption,renewable_generation,load_demand,has_line_violation,line_violations
2019-01-18 00:00:00,"[-1, -1]",-0.0,0.49961589810526313,0.0,0.7297935999999994,0.0,0.0,0.0,100.0,0.0,4.533793599999999,4.533793599999999,3.804,4.533793599999999,False,{}
2019-01-18 00:15:00,"[-1, -1]",-0.0,0.4987577466315789,0.0,1.6304877999999996,0.0,0.0,0.0,100.0,0.0,5.434487799999999,5.434487799999999,3.804,5.434487799999999,False,{}
2019-01-18 00:30:00,"[-1, -1]",-0.0,0.4986692934210526,0.0,0.16806109999999963,0.0,0.0,0.0,100.0,0.0,3.9720610999999995,3.9720610999999995,3.804,3.9720610999999995,False,{}
2019-01-18 00:45:00,"[-1, -1]",-0.0,0.4985683824210526,0.0,0.19173090000000004,0.0,0.0,0.0,100.0,0.0,3.9957309,3.9957309,3.804,3.9957309,False,{}
2019-01-18 01:00:00,"[-1, -1]",0.010475643749999975,0.4985683824210526,0.0,0.0,-0.3223274999999992,0.0,0.0,100.0,0.0,3.9736725,3.9736725,4.295999999999999,3.9736725,False,{}
2019-01-18 01:15:00,"[-1, -1]",0.00018172374999998465,0.4985683824210526,0.0,0.0,-0.005591499999999527,0.0,0.0,100.0,0.0,4.2904085,4.2904085,4.295999999999999,4.2904085,False,{}
2019-01-18 01:30:00,"[-1, -1]",0.01162247124999997,0.4985683824210526,0.0,0.0,-0.35761449999999906,0.0,0.0,100.0,0.0,3.9383855000000003,3.9383855000000003,4.295999999999999,3.9383855000000003,False,{}
2019-01-18 01:45:00,"[-1, -1]",0.0078090024999999666,0.4985683824210526,0.0,0.0,-0.24027699999999896,0.0,0.0,100.0,0.0,4.055723,4.055723,4.295999999999999,4.055723,False,{}
2019-01-18 02:00:00,"[-1, -1]",0.010830768000000013,0.4985683824210526,0.0,0.0,-0.3332544000000004,0.0,0.0,100.0,0.0,4.6467456,4.6467456,4.98,4.6467456,False,{}
2019-01-18 02:15:00,"[-1, -1]",0.03629443350000003,0.4985683824210526,0.0,0.0,-1.1167518000000007,0.0,0.0,100.0,0.0,3.8632481999999997,3.8632481999999997,4.98,3.8632481999999997,False,{}
2019-01-18 02:30:00,"[-1, -1]",0.03390736700000001,0.4985683824210526,0.0,0.0,-1.0433036000000002,0.0,0.0,100.0,0.0,3.9366964,3.9366964,4.98,3.9366964,False,{}
2019-01-18 02:45:00,"[-1, -1]",0.0034112650000000144,0.4985683824210526,0.0,0.0,-0.10496200000000044,0.0,0.0,100.0,0.0,4.875038,4.875038,4.98,4.875038,False,{}
2019-01-18 03:00:00,"[-1, -1]",0.029457892749999978,0.4985683824210526,0.0,0.0,-0.9063966999999993,0.0,0.0,100.0,0.0,4.433603300000001,4.433603300000001,5.34,4.433603300000001,False,{}
2019-01-18 03:15:00,"[-1, -1]",0.04600512799999999,0.4985683824210526,0.0,0.0,-1.4155423999999996,0.0,0.0,100.0,0.0,3.9244576,3.9244576,5.34,3.9244576,False,{}
2019-01-18 03:30:00,"[-1, -1]",0.059423851499999986,0.4985683824210526,0.0,0.0,-1.8284261999999996,0.0,0.0,100.0,0.0,3.5115738000000003,3.5115738000000003,5.34,3.5115738000000003,False,{}
2019-01-18 03:45:00,"[-1, -1]",0.017282752499999998,0.4985683824210526,0.0,0.0,-0.5317769999999999,0.0,0.0,100.0,0.0,4.808223,4.808223,5.34,4.808223,False,{}
2019-01-18 04:00:00,"[-1, -1]",0.03760813875,0.4985683824210526,0.0,0.0,-1.1571734999999999,0.0,0.0,100.0,0.0,3.7988265000000006,3.7988265000000006,4.956,3.7988265000000006,False,{}
2019-01-18 04:15:00,"[-1, -1]",0.030819311250000002,0.4985683824210526,0.0,0.0,-0.9482865,0.0,0.0,100.0,0.0,4.0077135,4.0077135,4.956,4.0077135,False,{}
2019-01-18 04:30:00,"[-1, -1]",0.023889092500000004,0.4985683824210526,0.0,0.0,-0.7350490000000001,0.0,0.0,100.0,0.0,4.220951,4.220951,4.956,4.220951,False,{}
2019-01-18 04:45:00,"[-1, -1]",0.02981999475000004,0.4985683824210526,0.0,0.0,-0.9175383000000013,0.0,0.0,100.0,0.0,4.038461699999999,4.038461699999999,4.956,4.038461699999999,False,{}
2019-01-18 05:00:00,"[-1, -1]",0.02418001949999999,0.4985683824210526,0.0,0.0,-0.7440005999999997,0.0,0.0,100.0,0.0,3.8759994000000004,3.8759994000000004,4.62,3.8759994000000004,False,{}
2019-01-18 05:15:00,"[-1, -1]",0.03577503475000001,0.4985683824210526,0.0,0.0,-1.1007703000000002,0.0,0.0,100.0,0.0,3.5192297,3.5192297,4.62,3.5192297,False,{}
2019-01-18 05:30:00,"[-1, -1]",-0.0,0.4984371313157895,0.0,0.24937710000000024,0.0,0.0,0.0,100.0,0.0,4.8693771,4.8693771,4.62,4.8693771,False,{}
