timestamp,action,reward,battery_soc,diesel_power,battery_power,grid_power,load_shedding,renewable_curtailment,fuel_level,power_balance_error,total_generation,total_consumption,renewable_generation,load_demand,has_line_violation,line_violations
2019-01-01 11:00:00,"[-1, 0]",-0.0,0.5090580919296053,0.0,2.2577429,0.0,0.0,0.0,95.38504475,0.0,13.6537429,13.6537429,11.395999999999999,13.6537429,False,{}
2019-01-01 11:15:00,"[-1, 0]",0.15903189574999996,0.5090580919296053,0.0,0.0,-4.893289099999999,0.0,0.0,95.38504475,0.0,6.5027109,6.5027109,11.395999999999999,6.5027109,False,{}
2019-01-01 11:30:00,"[-1, 1]",0.19461776424999996,0.5090580919296053,0.0,0.0,-5.988238899999999,0.0,0.0,95.38504475,0.0,5.4077611,5.4077611,11.395999999999999,5.4077611,False,{}
2019-01-01 11:45:00,"[-1, 0]",0.23025118024999996,0.5090580919296053,0.0,0.0,-7.084651699999998,0.0,0.0,95.38504475,0.0,4.311348300000001,4.311348300000001,11.395999999999999,4.311348300000001,False,{}
2019-01-01 12:00:00,"[0, 0]",0.27972934275,0.5090580919296053,0.0,0.0,-8.6070567,0.0,0.0,95.38504475,0.0,4.5289433,4.5289433,13.136,4.5289433,False,{}
2019-01-01 12:15:00,"[-1, 0]",0.2939054365,0.5090580919296053,0.0,0.0,-9.0432442,0.0,0.0,95.38504475,-8.881784197001252e-16,4.092755799999999,4.0927558,13.136,4.0927558,False,{}
2019-01-01 12:30:00,"[-1, -1]",0.22944895349999997,0.5090580919296053,0.0,0.0,-7.059967799999999,0.0,0.0,95.38504475,0.0,6.0760322,6.0760322,13.136,6.0760322,False,{}
2019-01-01 12:45:00,"[-1, 0]",0.10316409024999994,0.5090580919296053,0.0,0.0,-3.174279699999998,0.0,0.0,95.38504475,0.0,9.961720300000001,9.961720300000001,13.136,9.961720300000001,False,{}
2019-01-01 13:00:00,"[-1, 0]",0.24942529625000004,0.5090580919296053,0.0,0.0,-7.674624500000001,0.0,0.0,95.38504475,0.0,4.8173755,4.8173755,12.492,4.8173755,False,{}
2019-01-01 13:15:00,"[-1, 0]",0.25390297400000006,0.5090580919296053,0.0,0.0,-7.8123992000000015,0.0,0.0,95.38504475,0.0,4.679600799999999,4.679600799999999,12.492,4.679600799999999,False,{}
2019-01-01 13:30:00,"[-1, 0]",0.23335478725000003,0.5090580919296053,0.0,0.0,-7.180147300000001,0.0,0.0,95.38504475,0.0,5.3118527,5.3118527,12.492,5.3118527,False,{}
2019-01-01 13:45:00,"[-1, 0]",0.05588206,0.5090580919296053,0.0,0.0,-1.7194479999999999,0.0,0.0,95.38504475,0.0,10.772552000000001,10.772552000000001,12.492,10.772552000000001,False,{}
2019-01-01 14:00:00,"[-1, 0]",0.0445471195,0.5090580919296053,0.0,0.0,-1.3706806,0.0,0.0,95.38504475,0.0,9.201319400000001,9.201319400000001,10.572000000000001,9.201319400000001,False,{}
2019-01-01 14:15:00,"[-1, 0]",0.20337003375000004,0.5090580919296053,0.0,0.0,-6.257539500000001,0.0,0.0,95.38504475,0.0,4.3144605,4.3144605,10.572000000000001,4.3144605,False,{}
